strategy,run_id,exchange,datafeed,feed_db,fills,notional,realized_pnl,completed_pair_pnl,unpaired_leftover_pnl,paired_locked_edge,max_abs_raw_net_contracts,profit_factor,sharpe,max_drawdown,settlement_source,fill_timing,settlements_from_feed_db,strategy_params,run_dir
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-train-017,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,1052,10033.786884,-100.792376,204.277963,-305.070339,205.963244,51.335605,0.977443,-0.149809,233.169079,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 3.0, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-train-017
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-train-018,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,1052,10033.786884,-100.792376,204.277963,-305.070339,205.963244,51.335605,0.977443,-0.149809,233.169079,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 0.5}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-train-018
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T025824Z-train-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,1052,10033.786884,-100.792376,204.277963,-305.070339,205.963244,51.335605,0.977443,-0.149809,233.169079,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T025824Z-train-001
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T060741Z-train-002,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,1052,10033.786884,-100.792376,204.277963,-305.070339,205.963244,51.335605,0.977443,-0.149809,233.169079,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""brownian""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T060741Z-train-002
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-train-002,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,1052,10033.786884,-100.792376,204.277963,-305.070339,205.963244,51.335605,0.977443,-0.149809,233.169079,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""brownian""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-train-002
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-train-011,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,437,4220.519368,-103.428194,965.018853,-1068.447047,967.883719,64.832936,0.958768,-0.291916,173.042235,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 30.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-train-011
simple_inventory_mm,matrix2-mm-net10-repair300-cheap40-1778994536,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1320,4075.238049,-103.847733,0,0,29.526434,10.0,0.942222,-0.394083,116.573859,mixed,next-tick,true,"{""cheap_limit_price"": 0.4, ""max_net_contracts"": 10, ""repair_window_seconds"": 300}",runs/simple_inventory_mm/matrix2-mm-net10-repair300-cheap40-1778994536
simple_inventory_mm,audit-simple_inventory_mm-portfolio-1778993167,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,4725,7310.690182,-105.374079,0,0,158.999227,96.548424,0.9694,-0.145535,380.945694,mixed,next-tick,true,{},runs/simple_inventory_mm/audit-simple_inventory_mm-portfolio-1778993167
simple_inventory_mm,audit-simple_inventory_mm-next-tick-state-1778991373,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,4582,7202.066111,-105.374079,0,0,0,0,0.9694,-0.145535,380.945694,mixed,next-tick,true,{},runs/simple_inventory_mm/audit-simple_inventory_mm-next-tick-state-1778991373
simple_inventory_mm,matrix2-mm-net10-repair180-cheap35-1778994483,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1180,3778.583292,-105.83614,0,0,97.874377,10,0.939363,-0.417658,135.234848,mixed,next-tick,true,"{""cheap_limit_price"": 0.35, ""max_net_contracts"": 10, ""repair_window_seconds"": 180}",runs/simple_inventory_mm/matrix2-mm-net10-repair180-cheap35-1778994483
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T062931Z-train-002,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,632,5760.363715,-114.85504,646.354413,-761.209453,645.595838,129.451668,0.95283,-0.250211,284.790546,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.045, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T062931Z-train-002
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T063335Z-train-002,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,632,5760.363715,-114.85504,646.354413,-761.209453,645.595838,129.451668,0.95283,-0.250211,284.790546,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.045, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T063335Z-train-002
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T063847Z-train-002,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,632,5760.363715,-114.85504,646.354413,-761.209453,645.595838,129.451668,0.95283,-0.250211,284.790546,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.045, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T063847Z-train-002
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T071704Z-train-002,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,632,5760.363715,-114.85504,646.354413,-761.209453,645.595838,129.451668,0.95283,-0.250211,284.790546,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.045, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_probability_mid_band"": 0.0, ""max_wickiness"": 0.75, ""min_abs_edge"": 0.0, ""min_probability_confidence"": 0.0, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T071704Z-train-002
simple_inventory_mm,matrix2-mm-net10-repair180-cheap40-1778994500,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1398,4184.607328,-117.978512,0,0,104.308952,10.0,0.937517,-0.42853,134.746267,mixed,next-tick,true,"{""cheap_limit_price"": 0.4, ""max_net_contracts"": 10, ""repair_window_seconds"": 180}",runs/simple_inventory_mm/matrix2-mm-net10-repair180-cheap40-1778994500
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-train-006,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,733,7043.65044,-118.394076,883.061478,-1001.455553,883.005441,500.0,0.948397,-0.160168,523.004462,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.08, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-train-006
simple_inventory_mm,matrix2-mm-net20-repair180-cheap40-1778994571,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1764,5312.373959,-120.662203,0,0,211.122302,20,0.95028,-0.342285,164.663774,mixed,next-tick,true,"{""cheap_limit_price"": 0.4, ""max_net_contracts"": 20, ""repair_window_seconds"": 180}",runs/simple_inventory_mm/matrix2-mm-net20-repair180-cheap40-1778994571
simple_inventory_mm,matrix-mm-net20-repair300-cheap35-1778993875,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,4381,6455.094408,-122.254934,0,0,135.152218,50.277728,0.958559,-0.194713,253.44643,mixed,next-tick,true,"{""cheap_limit_price"": 0.35, ""max_net_contracts"": 20, ""repair_window_seconds"": 300}",runs/simple_inventory_mm/matrix-mm-net20-repair300-cheap35-1778993875
simple_inventory_mm,matrix-mm-net20-repair300-cheap40-1778993892,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,4752,6759.359659,-124.319213,0,0,117.454964,50.022247,0.958791,-0.187949,277.321167,mixed,next-tick,true,"{""cheap_limit_price"": 0.4, ""max_net_contracts"": 20, ""repair_window_seconds"": 300}",runs/simple_inventory_mm/matrix-mm-net20-repair300-cheap40-1778993892
simple_inventory_mm,matrix-mm-net20-repair180-cheap35-1778993805,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,4364,6468.917808,-126.858458,0,0,157.424386,50.277728,0.957479,-0.20126,255.471829,mixed,next-tick,true,"{""cheap_limit_price"": 0.35, ""max_net_contracts"": 20, ""repair_window_seconds"": 180}",runs/simple_inventory_mm/matrix-mm-net20-repair180-cheap35-1778993805
simple_inventory_mm,matrix-mm-net20-repair180-cheap40-1778993822,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,4732,6759.14965,-132.004896,0,0,133.576668,50.022247,0.956509,-0.198955,285.177074,mixed,next-tick,true,"{""cheap_limit_price"": 0.4, ""max_net_contracts"": 20, ""repair_window_seconds"": 180}",runs/simple_inventory_mm/matrix-mm-net20-repair180-cheap40-1778993822
complement_ladder_v0,complement-ladder-smoke-20260518T043245Z,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,40626,7388.148409,-138.989515,0,0,324.184636,50.956444,0.920096,-0.183011,290.864563,mixed,next-tick,true,"{""cheap_add_contracts"": 5, ""cheap_threshold"": 0.25, ""direct_pair_contracts"": 10, ""max_unpaired_contracts"": 50, ""target_pair_cost"": 0.95}",runs/complement_ladder_v0/complement-ladder-smoke-20260518T043245Z
simple_inventory_mm,matrix2-mm-net20-repair180-cheap35-1778994553,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1708,5258.382975,-143.502685,0,0,235.001819,20,0.940757,-0.409191,190.062152,mixed,next-tick,true,"{""cheap_limit_price"": 0.35, ""max_net_contracts"": 20, ""repair_window_seconds"": 180}",runs/simple_inventory_mm/matrix2-mm-net20-repair180-cheap35-1778994553
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T061323Z-test-001,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,60,900.0,-144.143865,125.876289,-270.020154,125.876289,294.117647,0.7536,-1.409257,211.299392,mixed,next-tick,true,"{""base_notional"": 15.0, ""edge_threshold"": 0.08, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.1, ""max_wickiness"": 0.6, ""min_seconds_to_close"": 120.0, ""min_volatility"": 2.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T061323Z-test-001
simple_inventory_mm,matrix-mm-net20-repair300-cheap30-1778993857,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,4509,6284.743141,-152.347887,0,0,118.415472,50.277728,0.946762,-0.242974,308.227628,mixed,next-tick,true,"{""cheap_limit_price"": 0.3, ""max_net_contracts"": 20, ""repair_window_seconds"": 300}",runs/simple_inventory_mm/matrix-mm-net20-repair300-cheap30-1778993857
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T062931Z-train-005,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,688,6517.818225,-155.781347,747.300826,-903.082174,746.756093,196.078431,0.933188,-0.270529,292.313119,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.07, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T062931Z-train-005
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T063335Z-train-005,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,688,6517.818225,-155.781347,747.300826,-903.082174,746.756093,196.078431,0.933188,-0.270529,292.313119,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.07, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T063335Z-train-005
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T063847Z-train-005,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,688,6517.818225,-155.781347,747.300826,-903.082174,746.756093,196.078431,0.933188,-0.270529,292.313119,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.07, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T063847Z-train-005
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T071704Z-train-005,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,688,6517.818225,-155.781347,747.300826,-903.082174,746.756093,196.078431,0.933188,-0.270529,292.313119,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.07, ""force_flatten_seconds"": 60.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_probability_mid_band"": 0.0, ""max_wickiness"": 0.75, ""min_abs_edge"": 0.0, ""min_probability_confidence"": 0.0, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0, ""probability_model"": ""bayesian_markov""}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T071704Z-train-005
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T014359Z-train-011,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,1081,9998.110363,-163.425183,-213.516448,50.091264,-213.409082,6.684492,0.961302,-0.253893,289.874658,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 120.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T014359Z-train-011
strategy_probability_mm_v0,kalshi-prob-mm-opt-20260520T021230Z-train-011,kalshi,kalshi-btc-1s,/home/matt/workspace/kalshi-btc-15m-bot/feed/kalshi-btc-1s.sqlite3,1081,9998.110363,-163.425183,-213.516448,50.091264,-213.409082,6.684492,0.961302,-0.253893,289.874658,kalshi_api,next-tick,true,"{""base_notional"": 10.0, ""edge_threshold"": 0.03, ""force_flatten_seconds"": 120.0, ""max_atr_slope"": 1.5, ""max_net_ratio"": 0.25, ""max_wickiness"": 0.75, ""min_seconds_to_close"": 30.0, ""min_volatility"": 1.0}",/home/matt/workspace/kalshi-btc-15m-bot/runs/strategy_probability_mm_v0/kalshi-prob-mm-opt-20260520T021230Z-train-011
volatility_inventory,bankroll200-allstats-volatility_inventory-1778996866,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,35,173.90625,-165.969742,0,0,1.66791,1095.980272,0.017385,-55.810343,165.969742,kalshi_api,next-tick,true,{},runs/volatility_inventory/bankroll200-allstats-volatility_inventory-1778996866
simple_inventory_mm,matrix2-mm-net30-repair180-cheap35-1778994625,kalshi,kalshi-btc-1s,feed/kalshi-btc-1s.sqlite3,1874,5729.230891,-167.960076,0,0,244.062833,30.0,0.936361,-0.438289,259.763602,mixed,next-tick,true,"{""cheap_limit_price"": 0.35, ""max_net_contracts"": 30, ""repair_window_seconds"": 180}",runs/simple_inventory_mm/matrix2-mm-net30-repair180-cheap35-1778994625
