base_notional,fills,gross_payout,idx,kurtosis,largest_loss,largest_win,largest_win_to_pnl_ratio,markets,max_abs_raw_net_contracts,max_drawdown,max_seconds_to_close,max_ticket_price,min_seconds_to_close,min_ticket_price,profit_factor,realized_pnl,returncode,run_dir,run_id,sharpe,side_mode,signals,skewness,snapshots,status,stderr_tail,stdout_tail,total_cost,win_rate
5.0,116,0.0,11,1.0,-5.0,0.0,,116,5000.0,580.0,60,0.005,30,0.001,0.0,-580.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p005-min0p001-yes_only-n5p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p005-min0p001-yes_only-n5p0,-7118360368610072.0,yes_only,2694,-1.0,28829,ok,,"leted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 580.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -580.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 226487.789993, ""cost"": 580.0, ""payout"": 0.0, ""pnl"": -580.0}}, ""unpaired_yes_pnl"": -580.0}, ""realized_pnl"": -580.0, ""settled_markets"": 116, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 580.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p005-min0p001-yes_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p005-min0p001-yes_only-n5p0"", ""settled_positions"": 116, ""settlements_from_feed_db"": true, ""signals"": 2694, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",580.0,0.0
10.0,116,0.0,12,1.0,-10.0,0.0,,116,10000.0,1160.0,60,0.005,30,0.001,0.0,-1160.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p005-min0p001-yes_only-n10p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p005-min0p001-yes_only-n10p0,-7118360368610072.0,yes_only,2694,-1.0,28829,ok,,"r_pnl"": 0.0, ""unpaired_leftover_cost"": 1160.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -1160.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 452975.579972, ""cost"": 1160.0, ""payout"": 0.0, ""pnl"": -1160.0}}, ""unpaired_yes_pnl"": -1160.0}, ""realized_pnl"": -1160.0, ""settled_markets"": 116, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1160.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p005-min0p001-yes_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p005-min0p001-yes_only-n10p0"", ""settled_positions"": 116, ""settlements_from_feed_db"": true, ""signals"": 2694, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1160.0,0.0
5.0,278,869.047619047619,13,185.96585669513306,-5.0,550.5555555555555,,278,5000.0,544.2857142857142,60,0.01,30,0.001,0.6211255411255411,-520.952380952381,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-cheapest-n5p0,-0.7985894591661897,cheapest,4900,13.247710323417023,28829,ok,,"""unpaired_no_pnl"": 159.04761904761904, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 207954.020251, ""cost"": 710.0, ""payout"": 869.04762, ""pnl"": 159.04762}, ""yes:00-02m"": {""contracts"": 205156.62758, ""cost"": 680.0, ""payout"": 0.0, ""pnl"": -680.0}}, ""unpaired_yes_pnl"": -680.0}, ""realized_pnl"": -520.952380952381, ""settled_markets"": 278, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1390.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-cheapest-n5p0"", ""settled_positions"": 278, ""settlements_from_feed_db"": true, ""signals"": 4900, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1390.0,0.01079136690647482
10.0,278,1738.095238095238,14,185.96585669513306,-10.0,1101.111111111111,,278,10000.0,1088.5714285714284,60,0.01,30,0.001,0.6211255411255411,-1041.904761904762,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-cheapest-n10p0,-0.7985894591661897,cheapest,4900,13.247710323417023,28829,ok,,"no_pnl"": 318.0952380952381, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 415908.040489, ""cost"": 1420.0, ""payout"": 1738.095238, ""pnl"": 318.095238}, ""yes:00-02m"": {""contracts"": 410313.255159, ""cost"": 1360.0, ""payout"": 0.0, ""pnl"": -1360.0}}, ""unpaired_yes_pnl"": -1360.0}, ""realized_pnl"": -1041.904761904762, ""settled_markets"": 278, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 2780.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-cheapest-n10p0"", ""settled_positions"": 278, ""settlements_from_feed_db"": true, ""signals"": 4900, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",2780.0,0.01079136690647482
5.0,142,869.047619047619,15,94.09970948979165,-5.0,550.5555555555555,3.4615768463073855,142,5000.0,269.2857142857143,60,0.01,30,0.001,1.2288454950325454,159.04761904761904,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-no_only-n5p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-no_only-n5p0,0.34170694582360495,no_only,2176,9.391844095944574,28829,ok,,", ""unpaired_leftover_payout"": 869.047619047619, ""unpaired_leftover_pnl"": 159.04761904761904, ""unpaired_no_pnl"": 159.04761904761904, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 207954.020251, ""cost"": 710.0, ""payout"": 869.04762, ""pnl"": 159.04762}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 159.04761904761904, ""settled_markets"": 142, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 710.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-no_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-no_only-n5p0"", ""settled_positions"": 142, ""settlements_from_feed_db"": true, ""signals"": 2176, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",710.0,0.02112676056338028
10.0,142,1738.095238095238,16,94.09970948979165,-10.0,1101.111111111111,3.4615768463073855,142,10000.0,538.5714285714286,60,0.01,30,0.001,1.2288454950325454,318.0952380952381,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-no_only-n10p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-no_only-n10p0,0.34170694582360495,no_only,2176,9.391844095944574,28829,ok,,"paired_leftover_payout"": 1738.095238095238, ""unpaired_leftover_pnl"": 318.0952380952381, ""unpaired_no_pnl"": 318.0952380952381, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 415908.040489, ""cost"": 1420.0, ""payout"": 1738.095238, ""pnl"": 318.095238}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 318.0952380952381, ""settled_markets"": 142, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1420.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-no_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-no_only-n10p0"", ""settled_positions"": 142, ""settlements_from_feed_db"": true, ""signals"": 2176, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1420.0,0.02112676056338028
5.0,136,0.0,17,1.0,-5.0,0.0,,136,5000.0,680.0,60,0.01,30,0.001,0.0,-680.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-yes_only-n5p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-yes_only-n5p0,-6331475818492748.0,yes_only,2724,-1.0,28829,ok,,"ompleted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 680.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -680.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 205156.62758, ""cost"": 680.0, ""payout"": 0.0, ""pnl"": -680.0}}, ""unpaired_yes_pnl"": -680.0}, ""realized_pnl"": -680.0, ""settled_markets"": 136, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 680.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-yes_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-yes_only-n5p0"", ""settled_positions"": 136, ""settlements_from_feed_db"": true, ""signals"": 2724, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",680.0,0.0
10.0,136,0.0,18,1.0,-10.0,0.0,,136,10000.0,1360.0,60,0.01,30,0.001,0.0,-1360.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-yes_only-n10p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-yes_only-n10p0,-6331475818492748.0,yes_only,2724,-1.0,28829,ok,,"air_pnl"": 0.0, ""unpaired_leftover_cost"": 1360.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -1360.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 410313.255159, ""cost"": 1360.0, ""payout"": 0.0, ""pnl"": -1360.0}}, ""unpaired_yes_pnl"": -1360.0}, ""realized_pnl"": -1360.0, ""settled_markets"": 136, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1360.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-yes_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p01-min0p001-yes_only-n10p0"", ""settled_positions"": 136, ""settlements_from_feed_db"": true, ""signals"": 2724, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1360.0,0.0
5.0,286,791.2698412698412,19,224.4452949335417,-5.0,550.5555555555555,,286,5000.0,638.7301587301587,60,0.015,30,0.001,0.5486005945369903,-638.7301587301587,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-cheapest-n5p0,-1.014972027152582,cheapest,4916,14.566847158505603,28829,ok,,"aired_no_pnl"": 66.26984126984127, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 199874.081811, ""cost"": 725.0, ""payout"": 791.269842, ""pnl"": 66.269842}, ""yes:00-02m"": {""contracts"": 199564.581975, ""cost"": 705.0, ""payout"": 0.0, ""pnl"": -705.0}}, ""unpaired_yes_pnl"": -705.0}, ""realized_pnl"": -638.7301587301587, ""settled_markets"": 286, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1430.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-cheapest-n5p0"", ""settled_positions"": 286, ""settlements_from_feed_db"": true, ""signals"": 4916, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1430.0,0.01048951048951049
10.0,286,1582.5396825396824,20,224.4452949335417,-10.0,1101.111111111111,,286,10000.0,1277.4603174603174,60,0.015,30,0.001,0.5486005945369903,-1277.4603174603174,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-cheapest-n10p0,-1.014972027152582,cheapest,4916,14.566847158505603,28829,ok,,"nl"": 132.53968253968253, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 399748.163602, ""cost"": 1450.0, ""payout"": 1582.539682, ""pnl"": 132.539682}, ""yes:00-02m"": {""contracts"": 399129.163937, ""cost"": 1410.0, ""payout"": 0.0, ""pnl"": -1410.0}}, ""unpaired_yes_pnl"": -1410.0}, ""realized_pnl"": -1277.4603174603174, ""settled_markets"": 286, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 2860.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-cheapest-n10p0"", ""settled_positions"": 286, ""settlements_from_feed_db"": true, ""signals"": 4916, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",2860.0,0.01048951048951049
5.0,145,791.2698412698412,21,112.90910929304515,-5.0,550.5555555555555,8.307784431137724,145,5000.0,284.2857142857143,60,0.015,30,0.001,1.09333780460541,66.26984126984127,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-no_only-n5p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-no_only-n5p0,0.14809585115083918,no_only,2182,10.302766263629826,28829,ok,," ""unpaired_leftover_payout"": 791.2698412698412, ""unpaired_leftover_pnl"": 66.26984126984127, ""unpaired_no_pnl"": 66.26984126984127, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 199874.081811, ""cost"": 725.0, ""payout"": 791.269842, ""pnl"": 66.269842}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 66.26984126984127, ""settled_markets"": 145, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 725.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-no_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-no_only-n5p0"", ""settled_positions"": 145, ""settlements_from_feed_db"": true, ""signals"": 2182, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",725.0,0.020689655172413793
10.0,145,1582.5396825396824,22,112.90910929304515,-10.0,1101.111111111111,8.307784431137724,145,10000.0,568.5714285714286,60,0.015,30,0.001,1.09333780460541,132.53968253968253,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-no_only-n10p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-no_only-n10p0,0.14809585115083918,no_only,2182,10.302766263629826,28829,ok,,"_leftover_payout"": 1582.5396825396824, ""unpaired_leftover_pnl"": 132.53968253968253, ""unpaired_no_pnl"": 132.53968253968253, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 399748.163602, ""cost"": 1450.0, ""payout"": 1582.539682, ""pnl"": 132.539682}}, ""unpaired_yes_pnl"": 0.0}, ""realized_pnl"": 132.53968253968253, ""settled_markets"": 145, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1450.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-no_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-no_only-n10p0"", ""settled_positions"": 145, ""settlements_from_feed_db"": true, ""signals"": 2182, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1450.0,0.020689655172413793
5.0,141,0.0,23,1.0,-5.0,0.0,,141,5000.0,705.0,60,0.015,30,0.001,0.0,-705.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-yes_only-n5p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-yes_only-n5p0,-6332307321000568.0,yes_only,2734,-1.0,28829,ok,,"leted_pair_pnl"": 0.0, ""unpaired_leftover_cost"": 705.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -705.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 199564.581975, ""cost"": 705.0, ""payout"": 0.0, ""pnl"": -705.0}}, ""unpaired_yes_pnl"": -705.0}, ""realized_pnl"": -705.0, ""settled_markets"": 141, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 705.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-yes_only-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-yes_only-n5p0"", ""settled_positions"": 141, ""settlements_from_feed_db"": true, ""signals"": 2734, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",705.0,0.0
10.0,141,0.0,24,1.0,-10.0,0.0,,141,10000.0,1410.0,60,0.015,30,0.001,0.0,-1410.0,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-yes_only-n10p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-yes_only-n10p0,-6332307321000568.0,yes_only,2734,-1.0,28829,ok,,"r_pnl"": 0.0, ""unpaired_leftover_cost"": 1410.0, ""unpaired_leftover_payout"": 0.0, ""unpaired_leftover_pnl"": -1410.0, ""unpaired_no_pnl"": 0.0, ""unpaired_time_buckets"": {""yes:00-02m"": {""contracts"": 399129.163937, ""cost"": 1410.0, ""payout"": 0.0, ""pnl"": -1410.0}}, ""unpaired_yes_pnl"": -1410.0}, ""realized_pnl"": -1410.0, ""settled_markets"": 141, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1410.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-yes_only-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p015-min0p001-yes_only-n10p0"", ""settled_positions"": 141, ""settlements_from_feed_db"": true, ""signals"": 2734, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1410.0,0.0
5.0,294,698.1074481074481,25,157.800151132216,-5.0,379.61538461538464,,294,5000.0,821.5079365079364,60,0.02,30,0.001,0.4694896550566654,-771.8925518925518,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p02-min0p001-cheapest-n5p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p02-min0p001-cheapest-n5p0,-1.5049947309555638,cheapest,4932,12.357771138083413,28829,ok,,"ired_no_pnl"": -36.892551892551865, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 195478.707542, ""cost"": 735.0, ""payout"": 698.107449, ""pnl"": -36.892551}, ""yes:00-02m"": {""contracts"": 197338.630093, ""cost"": 735.0, ""payout"": 0.0, ""pnl"": -735.0}}, ""unpaired_yes_pnl"": -735.0}, ""realized_pnl"": -771.8925518925518, ""settled_markets"": 294, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 1470.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p02-min0p001-cheapest-n5p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p02-min0p001-cheapest-n5p0"", ""settled_positions"": 294, ""settlements_from_feed_db"": true, ""signals"": 4932, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",1470.0,0.01020408163265306
10.0,294,1396.2148962148963,26,157.800151132216,-10.0,759.2307692307693,,294,10000.0,1643.0158730158728,60,0.02,30,0.001,0.4694896550566654,-1543.7851037851035,0,/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p02-min0p001-cheapest-n10p0,late-lotto-sweep-20260522T134139Z-w30-60-p0p02-min0p001-cheapest-n10p0,-1.5049947309555638,cheapest,4932,12.357771138083413,28829,ok,,"_pnl"": -73.78510378510373, ""unpaired_time_buckets"": {""no:00-02m"": {""contracts"": 390957.415058, ""cost"": 1470.0, ""payout"": 1396.214896, ""pnl"": -73.785104}, ""yes:00-02m"": {""contracts"": 394677.260185, ""cost"": 1470.0, ""payout"": 0.0, ""pnl"": -1470.0}}, ""unpaired_yes_pnl"": -1470.0}, ""realized_pnl"": -1543.7851037851035, ""settled_markets"": 294, ""settlement_sources"": [""kalshi_api""], ""total_cost"": 2940.0}, ""reference_price_provenance"": {""composite_60s_reference_ticks"": 0, ""requested_source"": ""single_venue"", ""single_venue_ticks"": 28829, ""warnings"": []}, ""reference_price_source"": ""single_venue"", ""run_dir"": ""/home/matt/workspace/kalshi-btc-15m-bot/runs/late_lotto_ticket/late-lotto-sweep-20260522T134139Z-w30-60-p0p02-min0p001-cheapest-n10p0"", ""run_id"": ""late-lotto-sweep-20260522T134139Z-w30-60-p0p02-min0p001-cheapest-n10p0"", ""settled_positions"": 294, ""settlements_from_feed_db"": true, ""signals"": 4932, ""snapshots"": 28829, ""starting_bankroll"": 10000.0, ""strategy"": ""late_lotto_ticket"", ""venue"": ""kalshi""}
",2940.0,0.01020408163265306
